Year,Month,Date,Label,Top Level,Category 1,Category 2,Type,Value
2020,1,2020-01-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,929644.1
2020,2,2020-02-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,902896
2020,3,2020-03-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,943752.4
2020,4,2020-04-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,936341
2020,5,2020-05-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,937754.2
2020,6,2020-06-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,890053
2020,7,2020-07-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,930956
2020,8,2020-08-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,898202.2
2020,9,2020-09-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,832716.1
2020,10,2020-10-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,977433.8
2020,11,2020-11-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,960574.7
2020,12,2020-12-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,977048.5
2020,1,2020-01-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,284979.9
2020,2,2020-02-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,309483.7
2020,3,2020-03-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,278325.3
2020,4,2020-04-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,273702.6
2020,5,2020-05-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,294364.2
2020,6,2020-06-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,304773.5
2020,7,2020-07-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,299693.3
2020,8,2020-08-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,298209.4
2020,9,2020-09-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,320981.8
2020,10,2020-10-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,330879.2
2020,11,2020-11-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,295832.9
2020,12,2020-12-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,300162.7
2020,1,2020-01-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,13200.4
2020,2,2020-02-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,12380.6
2020,3,2020-03-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,12651.6
2020,4,2020-04-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,10131
2020,5,2020-05-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,8043.6
2020,6,2020-06-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,8769.6
2020,7,2020-07-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9085.9
2020,8,2020-08-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,11075.1
2020,9,2020-09-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9517.7
2020,10,2020-10-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,8902.3
2020,11,2020-11-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9311.6
2020,12,2020-12-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9566.9
2020,1,2020-01-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,17820.3
2020,2,2020-02-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,22794.9
2020,3,2020-03-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,20279
2020,4,2020-04-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,10694.7
2020,5,2020-05-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,11083.4
2020,6,2020-06-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,14941.6
2020,7,2020-07-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,16866.2
2020,8,2020-08-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,17626.8
2020,9,2020-09-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,17229.6
2020,10,2020-10-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,18695
2020,11,2020-11-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,17271.9
2020,12,2020-12-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,16889.7
2020,1,2020-01-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,193536.7
2020,2,2020-02-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,190631.2
2020,3,2020-03-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,217119.6
2020,4,2020-04-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,216100.4
2020,5,2020-05-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,155937.6
2020,6,2020-06-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,136916.6
2020,7,2020-07-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,177944.3
2020,8,2020-08-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,126371.4
2020,9,2020-09-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,146157.9
2020,10,2020-10-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,207600.2
2020,11,2020-11-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,211412.4
2020,12,2020-12-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,258390.5
2020,1,2020-01-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,214551.2
2020,2,2020-02-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,193239.4
2020,3,2020-03-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,198418
2020,4,2020-04-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,171650
2020,5,2020-05-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,162859.6
2020,6,2020-06-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,167718.2
2020,7,2020-07-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,184553.3
2020,8,2020-08-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,196088.6
2020,9,2020-09-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,179465.7
2020,10,2020-10-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,198599.4
2020,11,2020-11-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,198443.4
2020,12,2020-12-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,218004.6
2020,1,2020-01-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,78.1
2020,2,2020-02-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,52.6
2020,3,2020-03-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,410.5
2020,4,2020-04-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,122.9
2020,5,2020-05-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,119
2020,6,2020-06-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,8.9
2020,7,2020-07-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,22.6
2020,8,2020-08-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,27.8
2020,9,2020-09-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,37.8
2020,10,2020-10-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,215.7
2020,11,2020-11-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,353.3
2020,12,2020-12-01,NGL reported as Crude Oil or Equivalent,NGL reported as Crude Oil or Equivalent,Receipts,,flow,387.8
2020,1,2020-01-01,Pentanes Plus,Pentanes Plus,Imports,,flow,435199.2
2020,2,2020-02-01,Pentanes Plus,Pentanes Plus,Imports,,flow,428817.1
2020,3,2020-03-01,Pentanes Plus,Pentanes Plus,Imports,,flow,483703.5
2020,4,2020-04-01,Pentanes Plus,Pentanes Plus,Imports,,flow,336821.7
2020,5,2020-05-01,Pentanes Plus,Pentanes Plus,Imports,,flow,266448.1
2020,6,2020-06-01,Pentanes Plus,Pentanes Plus,Imports,,flow,422408.8
2020,7,2020-07-01,Pentanes Plus,Pentanes Plus,Imports,,flow,406111
2020,8,2020-08-01,Pentanes Plus,Pentanes Plus,Imports,,flow,349017.6
2020,9,2020-09-01,Pentanes Plus,Pentanes Plus,Imports,,flow,334797.4
2020,10,2020-10-01,Pentanes Plus,Pentanes Plus,Imports,,flow,416805.9
2020,11,2020-11-01,Pentanes Plus,Pentanes Plus,Imports,,flow,421400.2
2020,12,2020-12-01,Pentanes Plus,Pentanes Plus,Imports,,flow,490870.8
2020,1,2020-01-01,Condensates,Condensates,Imports,,flow,1321364.2
2020,2,2020-02-01,Condensates,Condensates,Imports,,flow,1166296.8
2020,3,2020-03-01,Condensates,Condensates,Imports,,flow,1302903.7
2020,4,2020-04-01,Condensates,Condensates,Imports,,flow,1116343.8
2020,5,2020-05-01,Condensates,Condensates,Imports,,flow,687119.8999999999
2020,6,2020-06-01,Condensates,Condensates,Imports,,flow,819793.2
2020,7,2020-07-01,Condensates,Condensates,Imports,,flow,771292.8999999999
2020,8,2020-08-01,Condensates,Condensates,Imports,,flow,672658.1
2020,9,2020-09-01,Condensates,Condensates,Imports,,flow,803492.1
2020,10,2020-10-01,Condensates,Condensates,Imports,,flow,762340.3
2020,11,2020-11-01,Condensates,Condensates,Imports,,flow,955298.4
2020,12,2020-12-01,Condensates,Condensates,Imports,,flow,1108594.2
2020,1,2020-01-01,Crude Oil,Crude Oil,Imports,,flow,949300.3
2020,2,2020-02-01,Crude Oil,Crude Oil,Imports,,flow,896489.8
2020,3,2020-03-01,Crude Oil,Crude Oil,Imports,,flow,908929
2020,4,2020-04-01,Crude Oil,Crude Oil,Imports,,flow,626469.7
2020,5,2020-05-01,Crude Oil,Crude Oil,Imports,,flow,628711.7
2020,6,2020-06-01,Crude Oil,Crude Oil,Imports,,flow,724002.9
2020,7,2020-07-01,Crude Oil,Crude Oil,Imports,,flow,725764.7
2020,8,2020-08-01,Crude Oil,Crude Oil,Imports,,flow,839731.6
2020,9,2020-09-01,Crude Oil,Crude Oil,Imports,,flow,820990.9
2020,10,2020-10-01,Crude Oil,Crude Oil,Imports,,flow,811863.6
2020,11,2020-11-01,Crude Oil,Crude Oil,Imports,,flow,758840.7
2020,12,2020-12-01,Crude Oil,Crude Oil,Imports,,flow,723928.5
2020,1,2020-01-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,318857.4
2020,2,2020-02-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,268212
2020,3,2020-03-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,276029.1
2020,4,2020-04-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,222969.1
2020,5,2020-05-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,186947.9
2020,6,2020-06-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,271951.5
2020,7,2020-07-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,302600.2
2020,8,2020-08-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,244144.2
2020,9,2020-09-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,577.1
2020,10,2020-10-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,77042
2020,11,2020-11-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,275182.9
2020,12,2020-12-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,303384.8
2020,1,2020-01-01,Total Imports,Total Imports,Receipts,,flow,3024721.1
2020,2,2020-02-01,Total Imports,Total Imports,Receipts,,flow,2759815.7
2020,3,2020-03-01,Total Imports,Total Imports,Receipts,,flow,2971565.3000000003
2020,4,2020-04-01,Total Imports,Total Imports,Receipts,,flow,2302604.3
2020,5,2020-05-01,Total Imports,Total Imports,Receipts,,flow,1769227.5999999996
2020,6,2020-06-01,Total Imports,Total Imports,Receipts,,flow,2238156.4
2020,7,2020-07-01,Total Imports,Total Imports,Receipts,,flow,2205768.8
2020,8,2020-08-01,Total Imports,Total Imports,Receipts,,flow,2105551.5
2020,9,2020-09-01,Total Imports,Total Imports,Receipts,,flow,1959857.5
2020,10,2020-10-01,Total Imports,Total Imports,Receipts,,flow,2068051.8000000003
2020,11,2020-11-01,Total Imports,Total Imports,Receipts,,flow,2410722.1999999997
2020,12,2020-12-01,Total Imports,Total Imports,Receipts,,flow,2626778.3
2020,1,2020-01-01,Total Receipts,Total Receipts,Receipts,,flow,4678531.8
2020,2,2020-02-01,Total Receipts,Total Receipts,Receipts,,flow,4391294.1
2020,3,2020-03-01,Total Receipts,Total Receipts,Receipts,,flow,4642521.7
2020,4,2020-04-01,Total Receipts,Total Receipts,Receipts,,flow,3921346.8999999994
2020,5,2020-05-01,Total Receipts,Total Receipts,Receipts,,flow,3339389.1999999997
2020,6,2020-06-01,Total Receipts,Total Receipts,Receipts,,flow,3761337.8
2020,7,2020-07-01,Total Receipts,Total Receipts,Receipts,,flow,3824890.4
2020,8,2020-08-01,Total Receipts,Total Receipts,Receipts,,flow,3653152.8000000003
2020,9,2020-09-01,Total Receipts,Total Receipts,Receipts,,flow,3465964.0999999996
2020,10,2020-10-01,Total Receipts,Total Receipts,Receipts,,flow,3810377.4000000004
2020,11,2020-11-01,Total Receipts,Total Receipts,Receipts,,flow,4103922.3999999994
2020,12,2020-12-01,Total Receipts,Total Receipts,Receipts,,flow,4407229
2020,1,2020-01-01,Flare or Waste,Flare or Waste,,,flow,202600.1
2020,2,2020-02-01,Flare or Waste,Flare or Waste,,,flow,201809.6
2020,3,2020-03-01,Flare or Waste,Flare or Waste,,,flow,223545
2020,4,2020-04-01,Flare or Waste,Flare or Waste,,,flow,173982
2020,5,2020-05-01,Flare or Waste,Flare or Waste,,,flow,163958.9
2020,6,2020-06-01,Flare or Waste,Flare or Waste,,,flow,180400.9
2020,7,2020-07-01,Flare or Waste,Flare or Waste,,,flow,146412
2020,8,2020-08-01,Flare or Waste,Flare or Waste,,,flow,140966
2020,9,2020-09-01,Flare or Waste,Flare or Waste,,,flow,148963.6
2020,10,2020-10-01,Flare or Waste,Flare or Waste,,,flow,211331.7
2020,11,2020-11-01,Flare or Waste,Flare or Waste,,,flow,221651.5
2020,12,2020-12-01,Flare or Waste,Flare or Waste,,,flow,214573.5
2020,1,2020-01-01,Fuel,Fuel,,,flow,100030.2
2020,2,2020-02-01,Fuel,Fuel,,,flow,97088.5
2020,3,2020-03-01,Fuel,Fuel,,,flow,93363.2
2020,4,2020-04-01,Fuel,Fuel,,,flow,78923.1
2020,5,2020-05-01,Fuel,Fuel,,,flow,82576
2020,6,2020-06-01,Fuel,Fuel,,,flow,74818
2020,7,2020-07-01,Fuel,Fuel,,,flow,77780.2
2020,8,2020-08-01,Fuel,Fuel,,,flow,74485.6
2020,9,2020-09-01,Fuel,Fuel,,,flow,81091.2
2020,10,2020-10-01,Fuel,Fuel,,,flow,84900.7
2020,11,2020-11-01,Fuel,Fuel,,,flow,83032.4
2020,12,2020-12-01,Fuel,Fuel,,,flow,89881.5
2020,1,2020-01-01,Shrinkage,Shrinkage,,,flow,283995.9
2020,2,2020-02-01,Shrinkage,Shrinkage,,,flow,269000
2020,3,2020-03-01,Shrinkage,Shrinkage,,,flow,277027.6
2020,4,2020-04-01,Shrinkage,Shrinkage,,,flow,261109.1
2020,5,2020-05-01,Shrinkage,Shrinkage,,,flow,261519.1
2020,6,2020-06-01,Shrinkage,Shrinkage,,,flow,252543.8
2020,7,2020-07-01,Shrinkage,Shrinkage,,,flow,268108.8
2020,8,2020-08-01,Shrinkage,Shrinkage,,,flow,261550.5
2020,9,2020-09-01,Shrinkage,Shrinkage,,,flow,247762.1
2020,10,2020-10-01,Shrinkage,Shrinkage,,,flow,288643.6
2020,11,2020-11-01,Shrinkage,Shrinkage,,,flow,281137.3
2020,12,2020-12-01,Shrinkage,Shrinkage,,,flow,289381.6
2020,1,2020-01-01,Closing Inventory,Closing Inventory,,,stock,11377818.6
2020,2,2020-02-01,Closing Inventory,Closing Inventory,,,stock,11347622.2
2020,3,2020-03-01,Closing Inventory,Closing Inventory,,,stock,11150185.8
2020,4,2020-04-01,Closing Inventory,Closing Inventory,,,stock,11735416.6
2020,5,2020-05-01,Closing Inventory,Closing Inventory,,,stock,11604255.7
2020,6,2020-06-01,Closing Inventory,Closing Inventory,,,stock,11090006.2
2020,7,2020-07-01,Closing Inventory,Closing Inventory,,,stock,10665639.5
2020,8,2020-08-01,Closing Inventory,Closing Inventory,,,stock,10305834.8
2020,9,2020-09-01,Closing Inventory,Closing Inventory,,,stock,10125401.7
2020,10,2020-10-01,Closing Inventory,Closing Inventory,,,stock,9946592.4
2020,11,2020-11-01,Closing Inventory,Closing Inventory,,,stock,10570065.7
2020,12,2020-12-01,Closing Inventory,Closing Inventory,,,stock,11192445
2020,1,2020-01-01,Adjustments,Adjustments,,,flow,9626.6
2020,2,2020-02-01,Adjustments,Adjustments,,,flow,-50959.4
2020,3,2020-03-01,Adjustments,Adjustments,,,flow,-79043.9
2020,4,2020-04-01,Adjustments,Adjustments,,,flow,22392.7
2020,5,2020-05-01,Adjustments,Adjustments,,,flow,-89391.3
2020,6,2020-06-01,Adjustments,Adjustments,,,flow,-54792.8
2020,7,2020-07-01,Adjustments,Adjustments,,,flow,-61812.4
2020,8,2020-08-01,Adjustments,Adjustments,,,flow,-11080.3
2020,9,2020-09-01,Adjustments,Adjustments,,,flow,-8934
2020,10,2020-10-01,Adjustments,Adjustments,,,flow,-23682.2
2020,11,2020-11-01,Adjustments,Adjustments,,,flow,22712.1
2020,12,2020-12-01,Adjustments,Adjustments,,,flow,-100317.9
2020,1,2020-01-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,22400579.900000002
2020,2,2020-02-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,20671630.299999997
